Database Name,DateBreached,DateAdded,Status
Foros.comunidadzero.com Website,Unknown,11/23/2019,Verified
Forosecuador.ec Website,Unknown,11/23/2019,Verified
Coding-talk.com Website,Unknown,11/23/2019,Verified
Forum.atoute.org Website,Unknown,11/23/2019,Verified
Forum.makingfun.com Website,Unknown,11/23/2019,Verified
Forum.readmore.de Website,Unknown,11/23/2019,Verified
Aktienboard.com Website,Unknown,11/23/2019,Verified
Forums.shell-livewire.com Website,Unknown,11/23/2019,Verified
Forum.adv-bulgaria.com Website,Unknown,11/23/2019,Verified
Support.control-point.com Website,Unknown,11/23/2019,Verified
Metsglobal.org Website,Unknown,11/23/2019,Verified
Livingorganicsoil.net Website,Unknown,11/23/2019,Verified
Iratus-lepus.com Website,Unknown,11/23/2019,Verified
Bikeratheart.com Website,Unknown,11/23/2019,Verified
Phillyguitarclub.com Website,Unknown,11/23/2019,Verified
Badkittygames.net Website,Unknown,11/23/2019,Verified
Janisian.com Website,Unknown,11/23/2019,Verified
Forum.ruisystem.net Website,Unknown,11/23/2019,Verified
Vintagers.org Website,Unknown,11/23/2019,Verified
Codythecarguy.com Website,Unknown,11/23/2019,Verified
Uschoops.com Website,Unknown,11/23/2019,Verified
Adelgazarcomo.com Website,Unknown,11/23/2019,Verified
Forum.cacani.sg Website,Unknown,11/23/2019,Verified
Tschatter.com Website,Unknown,11/23/2019,Verified
Board.volnugs.com Website,Unknown,11/23/2019,Verified
Dallascowboyscentral.com Website,Unknown,11/23/2019,Verified
Safespace.es Website,Unknown,11/23/2019,Verified
Aviafora.com Website,Unknown,11/23/2019,Verified
Forum.pixelpointpos.com Website,Unknown,11/23/2019,Verified
M40rifle.com Website,Unknown,11/23/2019,Verified
Vintagehockeyforum.com Website,Unknown,11/23/2019,Verified
Vorshlag.com Website,Unknown,11/23/2019,Verified
Magissy.com Website,Unknown,11/23/2019,Verified
2paclegacyboard.net Website,Unknown,11/23/2019,Verified
Canoetripping.net Website,Unknown,11/23/2019,Verified
Staging.antroposofiekind.nl Website,Unknown,11/23/2019,Verified
Theworshipcommunity.com Website,Unknown,11/23/2019,Verified
Clubvolvoquebec.com Website,Unknown,11/23/2019,Verified
Parfumhobisi.com Website,Unknown,11/23/2019,Verified
Chat2flirt.com Website,Unknown,11/23/2019,Verified
Cactuslove.ru Website,Unknown,11/23/2019,Verified
Herniatalk.com Website,Unknown,11/23/2019,Verified
Debanked.com Website,Unknown,11/23/2019,Verified
Leforumdubowling.fr Website,Unknown,11/23/2019,Verified
Thepetsforums.com Website,Unknown,11/23/2019,Verified
Flutrackers.com Website,Unknown,11/23/2019,Verified
Forum.espocrm.com Website,Unknown,11/23/2019,Verified
Forum.ukcen.com Website,Unknown,11/23/2019,Verified
Forum.wearerealitygames.com Website,Unknown,11/23/2019,Verified
Forum.thewrestlinggame.com Website,Unknown,11/23/2019,Verified
Forum.ta77.net Website,Unknown,11/23/2019,Verified
Forum.priston.com.br Website,Unknown,11/23/2019,Verified
Mundusbellicus.fr Website,Unknown,11/23/2019,Verified
Cngchat.com Website,Unknown,11/23/2019,Verified
Forums.blitwise.com Website,Unknown,11/23/2019,Verified
Forumold.adv-bulgaria.com Website,Unknown,11/23/2019,Verified
Electricbike.com Website,Unknown,11/23/2019,Verified
Megathemer.net Website,Unknown,11/23/2019,Verified
Organforum.com Website,Unknown,11/23/2019,Verified
Ukraine.com Website,Unknown,11/23/2019,Verified
Scotland.com Website,Unknown,11/23/2019,Verified
Forum.dragonnest.com Website,Unknown,11/23/2019,Verified
Community.fornobravo.com Website,Unknown,11/23/2019,Verified
Theboard.f4wonline.com Website,Unknown,11/23/2019,Verified
Lionelracingforum.com Website,Unknown,11/23/2019,Verified
Zouve.com Website,Unknown,11/23/2019,Verified
Highcountry4wheelers.com Website,Unknown,11/23/2019,Verified
Thechinforum.com Website,Unknown,11/23/2019,Verified
Forum.investor.bg Website,Unknown,11/23/2019,Verified
Gipfeltreffen.at Website,Unknown,11/23/2019,Verified
Mcpressonline.com Website,Unknown,11/23/2019,Verified
Herpes-research.com Website,Unknown,11/23/2019,Verified
Forum.forexelate.com Website,Unknown,11/23/2019,Verified
Crasharcade.com Website,Unknown,11/23/2019,Verified
Familylifenwa.com Website,Unknown,11/23/2019,Verified
Tenbyforum.co.uk Website,Unknown,11/23/2019,Verified
Openrexkit.org Website,Unknown,11/23/2019,Verified
Bbmcsa.com Website,Unknown,11/23/2019,Verified
Joanieallum.com Website,Unknown,11/23/2019,Verified
Parisunited40k.fr Website,Unknown,11/23/2019,Verified
Bladderandbowelforum.com Website,Unknown,11/23/2019,Verified
Sparrowcloud9.com Website,Unknown,11/23/2019,Verified
Highlander-community.com Website,Unknown,11/23/2019,Verified
Gitforums.org Website,Unknown,11/23/2019,Verified
Inphaseforum.com Website,Unknown,11/23/2019,Verified
3djobs.com Website,Unknown,11/23/2019,Verified
Forum.premium-contao-themes.com Website,Unknown,11/23/2019,Verified
Eham.ru Website,Unknown,11/23/2019,Verified
Forumsms.com Website,Unknown,11/23/2019,Verified
Texasfbt.com Website,Unknown,11/23/2019,Verified
Bearcatnews.com Website,Unknown,11/23/2019,Verified
Gameworn.us Website,Unknown,11/23/2019,Verified
Disaster.com Website,Unknown,11/23/2019,Verified
Greatwallforum.com Website,Unknown,11/23/2019,Verified
Deadhook.com Website,Unknown,11/23/2019,Verified
Forum.scalesoaring.com Website,Unknown,11/23/2019,Verified
Forum.thejeansblog.com Website,Unknown,11/23/2019,Verified
Info.xcoins.io Website,Unknown,11/23/2019,Verified
Forum.voltdb.com Website,Unknown,11/23/2019,Verified
Nihonto-yoroi.com Website,Unknown,11/23/2019,Verified
Rollspel.nu Website,Unknown,11/23/2019,Verified
Clan30.com Website,Unknown,11/23/2019,Verified
Forum.ekucharka.net Website,Unknown,11/23/2019,Verified
Forums.trenchwars.com Website,Unknown,11/23/2019,Verified
Southafrica.com Website,Unknown,11/23/2019,Verified
Forums.zonealarm.com Website,Unknown,11/23/2019,Verified
Forum.texyon.com Website,Unknown,11/23/2019,Verified
Orangeandblack.net Website,Unknown,11/23/2019,Verified
Flaguns.com Website,Unknown,11/23/2019,Verified
Timefortuckerman.com Website,Unknown,11/23/2019,Verified
Silanganpilipino.com Website,Unknown,11/23/2019,Verified
Powerwagonadvertiser.com Website,Unknown,11/23/2019,Verified
Oceangrownlounge.com Website,Unknown,11/23/2019,Verified
Forums.canadamotoguide.com Website,Unknown,11/23/2019,Verified
Astroforum.nl Website,Unknown,11/23/2019,Verified
Archery-forum.org Website,Unknown,11/23/2019,Verified
Forum.scriptcase.net Website,Unknown,11/23/2019,Verified
Forums.buckeyefirearms.org Website,Unknown,11/23/2019,Verified
Khelokricket.com.pk Website,Unknown,11/23/2019,Verified
Forum.soe.se Website,Unknown,11/23/2019,Verified
Sledfreak.com Website,Unknown,11/23/2019,Verified
Packagingfloor.com Website,Unknown,11/23/2019,Verified
Lasvegasdirect.com Website,Unknown,11/23/2019,Verified
Sanguefreddo.net Website,Unknown,11/23/2019,Verified
Forum.t-tapp.com Website,Unknown,11/23/2019,Verified
Otbva.com Website,Unknown,11/23/2019,Verified
Writetoreel.com Website,Unknown,11/23/2019,Verified
Qudamaa.com Website,Unknown,11/23/2019,Verified
Wwgym.com Website,Unknown,11/23/2019,Verified
Forums.gtrcanada.com Website,Unknown,11/23/2019,Verified
Forum.dc-unlocker.com Website,Unknown,11/23/2019,Verified
Chronofhorse.com Website,Unknown,11/23/2019,Verified
Almotrjem.com Website,Unknown,11/23/2019,Verified
Emergencyrescueonline.com Website,Unknown,11/23/2019,Verified
Forum.wbrm.net Website,Unknown,11/23/2019,Verified
Fishinguniverse.net Website,Unknown,11/23/2019,Verified
Forum.clean-ingredients.de Website,Unknown,11/23/2019,Verified
Bench-racer.com Website,Unknown,11/23/2019,Verified
Yamaha-xsr-forum.com Website,Unknown,11/23/2019,Verified
Seattleminiowners.com Website,Unknown,11/23/2019,Verified
Buffaloairwaysvirtual.com Website,Unknown,11/23/2019,Verified
Azfragclub.com Website,Unknown,11/23/2019,Verified
Paleoplanet.ru Website,Unknown,11/23/2019,Verified
Nationalcouncil.bt Website,Unknown,11/23/2019,Verified
Sytyregistry.com Website,Unknown,11/23/2019,Verified
Patronarrangements.com Website,Unknown,11/23/2019,Verified
Forum.hauseit.com Website,Unknown,11/23/2019,Verified
Adwdiabetes.com Website,Unknown,11/23/2019,Verified
Bluemountainmotorcycleclub.com Website,Unknown,11/23/2019,Verified
Employeeforum.capitalsenior.com Website,Unknown,11/23/2019,Verified
Pianetabiancoverde.it Website,Unknown,11/23/2019,Verified
Fpvsea.com Website,Unknown,11/23/2019,Verified
Forum.homag.com Website,Unknown,11/23/2019,Verified
Forums.avaloniaonline.com Website,Unknown,11/23/2019,Verified
Clearvuecyclones.com Website,Unknown,11/23/2019,Verified
Forum.mirchronicles.com Website,Unknown,11/23/2019,Verified
Discoverxs.com Website,Unknown,11/23/2019,Verified
Fin-gate.com Website,Unknown,11/23/2019,Verified
Community.beinhealth.com Website,Unknown,11/23/2019,Verified
Nissanroadracing.com Website,Unknown,11/23/2019,Verified
Muonline.ph Website,Unknown,11/23/2019,Verified
Christiansurvivors.com Website,Unknown,11/23/2019,Verified
Nwdiscgolfnews.com Website,Unknown,11/23/2019,Verified
Forum.memoriapress.com Website,Unknown,11/23/2019,Verified
Socforum.com Website,Unknown,11/23/2019,Verified
Forum.hollywoodcamerawork.com Website,Unknown,11/23/2019,Verified
Diecastmodelaircraft.com Website,Unknown,11/23/2019,Verified
Forum.portnov.com Website,Unknown,11/23/2019,Verified
Forums.hamradiodeluxe.com Website,Unknown,11/23/2019,Verified
Zzrbikes.com Website,Unknown,11/23/2019,Verified
Utkiken.net Website,Unknown,11/23/2019,Verified
Hydroracer.net Website,Unknown,11/23/2019,Verified
Vulcanriders.us Website,Unknown,11/23/2019,Verified
Capperslounge.com Website,Unknown,11/23/2019,Verified
Forum.studebakerdriversclub.com Website,Unknown,11/23/2019,Verified
Hobbysquawk.com Website,Unknown,11/23/2019,Verified
Hookuptalk.com Website,Unknown,11/23/2019,Verified
Tc-cancer.com Website,Unknown,11/23/2019,Verified
Forum.swapa.org Website,Unknown,11/23/2019,Verified
Buyerinfo.ru Website,Unknown,11/23/2019,Verified
Forum.lawebdefisica.com Website,Unknown,11/23/2019,Verified
Abandonware-forums.org Website,Unknown,11/23/2019,Verified
Discuss.ilw.com Website,Unknown,11/23/2019,Verified
Perjuries.com Website,Unknown,11/23/2019,Verified
Quadtreros.net Website,Unknown,11/23/2019,Verified
Mobildebat.dk Website,Unknown,11/23/2019,Verified
Performanceforums.com Website,Unknown,11/23/2019,Verified
Gopherforum.com Website,Unknown,11/23/2019,Verified
Hisseanaliz.net Website,Unknown,11/23/2019,Verified
Killbillet.com Website,Unknown,11/23/2019,Verified
Forum.cabaleu.playthisgame.com Website,Unknown,11/23/2019,Verified
Hookers.nl Website,Unknown,11/23/2019,Verified
Forums.capitalgames.com Website,Unknown,11/23/2019,Verified
Deals4travel.co.in Website,Unknown,11/21/2019,Verified
Al79n.com 08-2019 Website,08/2019,11/21/2019,Verified
Toonbook.me 11-2017 Website,11/2017,11/21/2019,Verified
Phreaker.pro 11-2019 Website,11/2019,11/21/2019,Verified
Netacad.com 04-2019 Website,04/2019,11/21/2019,Verified
Rc7 Exploit Website,Unknown,11/21/2019,Verified
Teartour Website,Unknown,11/21/2019,Verified
Sxoc.com 07-2019 Website,07/2019,11/21/2019,Verified
Legendaryhacker.com 11-2019 Website,11/2019,11/21/2019,Verified
Battleroyaleforums.com 09-2019 Website,09/2019,11/21/2019,Verified
Ridgitforum.com 09-2019 Website,09/2019,11/21/2019,Verified
Yingjiesheng.com 2019 Website,2019,11/21/2019,Verified
Ladiescircle.co.uk Website,Unknown,11/21/2019,Verified
Kungfumagazine.us 08-2019 Website,08/2019,11/21/2019,Verified
Gfuel.com 01-2015 Website,01/2015,11/21/2019,Verified
Powertek.com.au 08-2019 Website,08/2019,11/21/2019,Verified
Makingfun.com 09-2019 Website,09/2019,11/21/2019,Verified
Rbxexchange 05-2018 Website,05/2018,11/21/2019,Verified
Z3ddota.com 11-2019 Website,11/2019,11/21/2019,Verified
Toonter.me 12-2014 Website,12/2014,11/21/2019,Verified
Zynga.com 2019 Website,2019,11/05/2019,Verified
Skyfort.com.hk Website,Unknown,09/22/2019,Verified
Qftgroup.com Website,Unknown,09/22/2019,Verified
Stabilogin.com Website,Unknown,09/22/2019,Verified
Rema.mk Website,Unknown,09/22/2019,Verified
Serenitymassage.ca Website,Unknown,09/22/2019,Verified
Poppdentalsupply.com Website,Unknown,09/22/2019,Verified
Skylonexport.com Website,Unknown,09/22/2019,Verified
Sportszkolny.lublin.eu Website,Unknown,09/22/2019,Verified
Perseus-net.eu Website,Unknown,09/22/2019,Verified
Sinkotw.com.tw Website,Unknown,09/22/2019,Verified
Profiles.urnotalone.com Website,Unknown,09/22/2019,Verified
Rhymerecords.com Website,Unknown,09/22/2019,Verified
Plasma-automation.com Website,Unknown,09/22/2019,Verified
Stadmaninternational.com Website,Unknown,09/22/2019,Verified
Pimjob.com Website,Unknown,09/22/2019,Verified
Shyptec.com Website,Unknown,09/22/2019,Verified
Patriarche.com Website,Unknown,09/22/2019,Verified
Sendrsvp.com Website,Unknown,09/22/2019,Verified
Psgtech.edu Website,Unknown,09/22/2019,Verified
Parmarrealty.ca Website,Unknown,09/22/2019,Verified
Pedpd.org Website,Unknown,09/22/2019,Verified
Starcoma.de Website,Unknown,09/22/2019,Verified
Softdemo.biz Website,Unknown,09/22/2019,Verified
Procampus.com.br Website,Unknown,09/22/2019,Verified
Rtcvlaamsbrabant.be Website,Unknown,09/22/2019,Verified
Smart.cm3.kr Website,Unknown,09/22/2019,Verified
Printed-charity-christmas-cards.co.uk Website,Unknown,09/22/2019,Verified
Shydsz.com Website,Unknown,09/22/2019,Verified
Plattschapp.de Website,Unknown,09/22/2019,Verified
Retail.org.sg Website,Unknown,09/22/2019,Verified
Prabhalabrahminmatrimonial.com Website,Unknown,09/22/2019,Verified
Plobalapps.com Website,Unknown,09/22/2019,Verified
Sined.mx Website,Unknown,09/22/2019,Verified
Professionalmachinery.com Website,Unknown,09/22/2019,Verified
Sang-bo.com Website,Unknown,09/22/2019,Verified
Showmypc.com Website,Unknown,09/22/2019,Verified
Orezzachina.com Website,Unknown,09/22/2019,Verified
Seamlessstaffing.com Website,Unknown,09/22/2019,Verified
Peeblesandcameron.com Website,Unknown,09/22/2019,Verified
Scott-county-tn.com Website,Unknown,09/22/2019,Verified
Story.ycc.hkfyg.org.hk Website,Unknown,09/22/2019,Verified
Shop.popart.hk Website,Unknown,09/22/2019,Verified
Piscesttjobs.com Website,Unknown,09/22/2019,Verified
Sofse.gob.ar Website,Unknown,09/22/2019,Verified
Portail-luzy.com Website,Unknown,09/22/2019,Verified
Riding-vacations.info Website,Unknown,09/22/2019,Verified
Sop-eng.kr Website,Unknown,09/22/2019,Verified
Stlcourtrecords.wustl.edu Website,Unknown,09/22/2019,Verified
Pdhexpress.com Website,Unknown,09/22/2019,Verified
Sp.sexy-gal.jp Website,Unknown,09/22/2019,Verified
Squadra50.fr Website,Unknown,09/22/2019,Verified
Puntocr.it Website,Unknown,09/22/2019,Verified
Ski.bg Website,Unknown,09/22/2019,Verified
Sav.cfi-extel.com Website,Unknown,09/22/2019,Verified
Rss.frost.com Website,Unknown,09/22/2019,Verified
Qwanoes.ca Website,Unknown,09/22/2019,Verified
Providernet.ru Website,Unknown,09/22/2019,Verified
Planforkids.com Website,Unknown,09/22/2019,Verified
Rodrigues-sa.com Website,Unknown,09/22/2019,Verified
Padypady.com Website,Unknown,09/22/2019,Verified
Socrates.vsau.org Website,Unknown,09/22/2019,Verified
Smartech-intl.com Website,Unknown,09/22/2019,Verified
Sanpakornsarn.com Website,Unknown,09/22/2019,Verified
Quiz.mahendraguru.com Website,Unknown,09/22/2019,Verified
Strikeronline.com Website,Unknown,09/22/2019,Verified
Sc2030.org Website,Unknown,09/22/2019,Verified
Portal.fike.com Website,Unknown,09/22/2019,Verified
Reference-audio-analyzer.pro Website,Unknown,09/22/2019,Verified
Sportsshooter.com Website,Unknown,09/22/2019,Verified
Pinxinternational.com Website,Unknown,09/22/2019,Verified
Prolink2u.com Website,Unknown,09/22/2019,Verified
Piccexcellence.com Website,Unknown,09/22/2019,Verified
Spaceplanning.mymiracleart.com Website,Unknown,09/22/2019,Verified
Srilanka.com Website,Unknown,09/22/2019,Verified
Rencai8.com Website,Unknown,09/22/2019,Verified
Sizemypdu.com Website,Unknown,09/22/2019,Verified
Rss.abras.com.br Website,Unknown,09/22/2019,Verified
Seojoong.com Website,Unknown,09/22/2019,Verified
Suarasurabaya.net Website,Unknown,09/22/2019,Verified
Panchang.com Website,Unknown,09/22/2019,Verified
Proceo.com Website,Unknown,09/22/2019,Verified
Sabusinesshub.com Website,Unknown,09/22/2019,Verified
Resources.afaqs.com Website,Unknown,09/22/2019,Verified
Reader.ikozen.com Website,Unknown,09/22/2019,Verified
Satupalvelu.fi Website,Unknown,09/22/2019,Verified
Paul-coudsi.fr Website,Unknown,09/22/2019,Verified
Shxingrui.com Website,Unknown,09/22/2019,Verified
Sheltersofamerica.com Website,Unknown,09/22/2019,Verified
Reklamadatbazis.hu Website,Unknown,09/22/2019,Verified
Pronosticsdefolie.fr Website,Unknown,09/22/2019,Verified
Sharexindia.com Website,Unknown,09/22/2019,Verified
Richardsliquors.com Website,Unknown,09/22/2019,Verified
Sttammanyhomebuilders.com Website,Unknown,09/22/2019,Verified
Practicallyslim.com Website,Unknown,09/22/2019,Verified
Prrt1steamlocomotivetrust.org Website,Unknown,09/22/2019,Verified
Rosencomet.com Website,Unknown,09/22/2019,Verified
Sparesdirect2u.com Website,Unknown,09/22/2019,Verified
Phat-minh.com Website,Unknown,09/22/2019,Verified
Shayariwale.com Website,Unknown,09/22/2019,Verified
Oznaczenie-ce.pl Website,Unknown,09/22/2019,Verified
Plasticavc.com Website,Unknown,09/22/2019,Verified
Richlinktoolplus.com Website,Unknown,09/22/2019,Verified
Ops.net.au Website,Unknown,09/22/2019,Verified
Recpr.com Website,Unknown,09/22/2019,Verified
Srjc.or.kr Website,Unknown,09/22/2019,Verified
Santhigirionline.com Website,Unknown,09/22/2019,Verified
Praasia.com Website,Unknown,09/22/2019,Verified
Osir.wsinf.edu.pl Website,Unknown,09/22/2019,Verified
Rsdtotalcontrol.com Website,Unknown,09/22/2019,Verified
Pnpdistribuidora.com.br Website,Unknown,09/22/2019,Verified
Ratemysoccercoach.com Website,Unknown,09/22/2019,Verified
Rmeconsultants.com Website,Unknown,09/22/2019,Verified
Revue-phlebologie.org Website,Unknown,09/22/2019,Verified
Steptorun.com Website,Unknown,09/22/2019,Verified
Stalker.cd Website,Unknown,09/22/2019,Verified
Prolecproducts.com.au Website,Unknown,09/22/2019,Verified
Samac.biz Website,Unknown,09/22/2019,Verified
Primitivequartet.com Website,Unknown,09/22/2019,Verified
Ssss2008.org Website,Unknown,09/22/2019,Verified
Reklamno.ru Website,Unknown,09/22/2019,Verified
Pathworksp.com.br Website,Unknown,09/22/2019,Verified
Radianware.com Website,Unknown,09/22/2019,Verified
